*Latino mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Lloviu cuevavirus*,*Filoviridae*,*Cuevavirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Loei River mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Louping ill virus*,*Flaviviridae*,*Flavivirus*,Cetartiodactyla,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Lujo mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Lumpy skin disease virus*,*Poxviridae*,*Capripoxvirus*,Cetartiodactyla,False,False,"Tuppurainen ESM, Oura CAL (2012). Review: Lumpy Skin Disease: An Emerging Threat to Europe, the Middle East and Asia. _Transboundary and Emerging Diseases_, *59*(1), 40-48. ISSN 18651674, doi: 10.1111/j.1865-1682.2011.01242.x.","Tuppurainen ESM, Oura CAL (2012). Review: Lumpy Skin Disease: An Emerging Threat to Europe, the Middle East and Asia. _Transboundary and Emerging Diseases_, *59*(1), 40-48. ISSN 18651674, doi: 10.1111/j.1865-1682.2011.01242.x."
*Luna mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Lunk mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Lymphocytic choriomeningitis mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Macaca mulatta polyomavirus 1*,*Polyomaviridae*,*Betapolyomavirus*,Primates,False,True,"Calvignac-Spencer S, Feltkamp MC, Daugherty MD, Moens U, Ramqvist T, Johne R, Ehlers B (2016). A Taxonomy Update for the Family Polyomaviridae. _Archives of Virology_, *161*(6), 1739-1750. ISSN 03048608, doi: 10.1007/s00705-016-2794-y.",
*Macacine alphaherpesvirus 1*,*Herpesviridae*,*Simplexvirus*,Primates,False,True,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Macacine betaherpesvirus 3*,*Herpesviridae*,*Cytomegalovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Macacine gammaherpesvirus 4*,*Herpesviridae*,*Lymphocryptovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Macacine gammaherpesvirus 5*,*Herpesviridae*,*Rhadinovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Rhesus macaque simian foamy virus*,*Retroviridae*,*Simiispumavirus*,Primates,False,True,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Machupo mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Macropodid alphaherpesvirus 1*,*Herpesviridae*,*Simplexvirus*,Diprotodontia,False,False,"Stalder K, Vaz PK, Gilkerson JR, Baker R, Whiteley P, Ficorilli N, Tatarczuch L, Portas T, Skogvold K, Anderson GA, Devlin JM (2015). Prevalence and Clinical Significance of Herpesvirus Infection in Populations of Australian Marsupials. _PLoS ONE_, *10*(7), 1-15. ISSN 19326203, doi: 10.1371/journal.pone.0133807.",
*Macropodid alphaherpesvirus 2*,*Herpesviridae*,*Simplexvirus*,Diprotodontia,False,False,"Stalder K, Vaz PK, Gilkerson JR, Baker R, Whiteley P, Ficorilli N, Tatarczuch L, Portas T, Skogvold K, Anderson GA, Devlin JM (2015). Prevalence and Clinical Significance of Herpesvirus Infection in Populations of Australian Marsupials. _PLoS ONE_, *10*(7), 1-15. ISSN 19326203, doi: 10.1371/journal.pone.0133807.",
*Madariaga virus*,*Togaviridae*,*Alphavirus*,Rodentia,True,True,"Arrigo NC, Adams AP, Watts DM, Newman PC, Weaver SC (2010). Cotton Rats and House Sparrows as Hosts for North and South American Strains of Eastern Equine Encephalitis Virus. _Emerging Infectious Diseases_, *16*(9), 1373-1380. ISSN 1080-6040, 1080-6059, doi: 10.3201/eid1609.100459.

Vittor AY, Armien B, Gonzalez P, Carrera J, Dominguez C, Valderrama A, Glass GE, Beltran D, Cisneros J, Wang E, Castillo A, Moreno B, Weaver SC (2016). Epidemiology of Emergent Madariaga Encephalitis in a Region with Endemic Venezuelan Equine Encephalitis: Initial Host Studies and Human Cross-Sectional Study in Darien, Panama. _PLOS Neglected Tropical Diseases_, *10*(4), e0004554. ISSN 1935-2735, doi: 10.1371/journal.pntd.0004554.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Main Drain orthobunyavirus*,*Peribunyaviridae*,*Orthobunyavirus*,Lagomorpha,True,False,"Calisher CH, Francy B, Smith GC, Muth DJ, Lazuick JS, Karabatsos N, Jakob WL, McLean RG (1986). Distribution of Bunyamwera Serogroup Viruses in North America, 1956-1984. _American Journal of Tropical Medicine and Hygiene_, *35*(2), 429-443. ISSN 00029637, doi: 10.4269/ajtmh.1986.35.429.","Contigiani MS, Diaz LA, Tauro LB (2017). Bunyaviruses. In Marcondes CB (ed.), _Arthropod Borne Diseases_, 137-154. Springer, Cham. ISBN 978-3-319-13884-8, doi: 10.1007/978-3-319-13884-8."
*Mamastrovirus 10*,*Astroviridae*,*Mamastrovirus*,Carnivora,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mamastrovirus 13*,*Astroviridae*,*Mamastrovirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mamastrovirus 2*,*Astroviridae*,*Mamastrovirus*,Carnivora,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mamastrovirus 3*,*Astroviridae*,*Mamastrovirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mamastrovirus 4*,*Astroviridae*,*Mamastrovirus*,Carnivora,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mammalian orthorubulavirus 5*,*Paramyxoviridae*,*Orthorubulavirus*,Carnivora,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mapuera orthorubulavirus*,*Paramyxoviridae*,*Orthorubulavirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Marburg marburgvirus*,*Filoviridae*,*Marburgvirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mason-Pfizer monkey virus*,*Retroviridae*,*Betaretrovirus*,Primates,False,False,"Fine D, Schochetman G (1978). Type D Primate Retroviruses: A Review. _Cancer Research_, *38*(10), 3123-3139. ISSN 15387445.",
*Menangle pararubulavirus*,*Paramyxoviridae*,*Pararubulavirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Merino Walk mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mesocricetus auratus polyomavirus 1*,*Polyomaviridae*,*Alphapolyomavirus*,Rodentia,False,False,"Calvignac-Spencer S, Feltkamp MC, Daugherty MD, Moens U, Ramqvist T, Johne R, Ehlers B (2016). A Taxonomy Update for the Family Polyomaviridae. _Archives of Virology_, *161*(6), 1739-1750. ISSN 03048608, doi: 10.1007/s00705-016-2794-y.",
*Miniopterus bat coronavirus HKU8*,*Coronaviridae*,*Alphacoronavirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mischivirus A*,*Picornaviridae*,*Mischivirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mischivirus C*,*Picornaviridae*,*Mischivirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mobala mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Modoc virus*,*Flaviviridae*,*Flavivirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mojiang henipavirus*,*Paramyxoviridae*,*Henipavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Moloney murine sarcoma virus*,*Retroviridae*,*Gammaretrovirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Monkeypox virus*,*Poxviridae*,*Orthopoxvirus*,Rodentia,False,True,"Essbauer S, Pfeffer M, Meyer H (2010). Zoonotic Poxviruses. _Veterinary Microbiology_, *140*(3-4), 229-236. ISSN 03781135, doi: 10.1016/j.vetmic.2009.08.026.",
*Montana myotis leukoencephalitis virus*,*Flaviviridae*,*Flavivirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mopeia mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mouse mammary tumor virus*,*Retroviridae*,*Betaretrovirus*,Rodentia,False,False,"Henrard D, Ross SR (1988). Endogenous Mouse Mammary Tumor Virus Is Expressed in Several Organs in Addition to the Lactating Mammary Gland. _Journal of virology_, *62*(8), 3046-3049. ISSN 0022-538X.",
*Mucambo virus*,*Togaviridae*,*Alphavirus*,Rodentia,True,True,"Contigiani MS, Diaz LA (2017). Togaviridae. In Marcondes CB (ed.), _Arthropod Borne Diseases_, 115-135. Springer, Cham. ISBN 978-3-319-13884-8, doi: 10.1007/978-3-319-13884-8.","Contigiani MS, Diaz LA (2017). Togaviridae. In Marcondes CB (ed.), _Arthropod Borne Diseases_, 115-135. Springer, Cham. ISBN 978-3-319-13884-8, doi: 10.1007/978-3-319-13884-8."
*Murid betaherpesvirus 1*,*Herpesviridae*,*Muromegalovirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Murid betaherpesvirus 2*,*Herpesviridae*,*Muromegalovirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Murid gammaherpesvirus 4*,*Herpesviridae*,*Rhadinovirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Murine coronavirus*,*Coronaviridae*,*Betacoronavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Murine leukemia virus*,*Retroviridae*,*Gammaretrovirus*,Rodentia,False,False,"Martin J, Herniou E, Cook J, O'Neill RW, Tristem M (1999). Interclass Transmission and Phyletic Host Tracking in Murine Leukemia Virus-Related Retroviruses. _J Virol_, *73*(3), 2442-2449. ISSN 0022-538X.",
*Murine mastadenovirus A*,*Adenoviridae*,*Mastadenovirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Murine mastadenovirus B*,*Adenoviridae*,*Mastadenovirus*,Rodentia,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Murine orthopneumovirus*,*Pneumoviridae*,*Orthopneumovirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Murine respirovirus*,*Paramyxoviridae*,*Respirovirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Mus musculus polyomavirus 1*,*Polyomaviridae*,*Alphapolyomavirus*,Rodentia,False,False,"Calvignac-Spencer S, Feltkamp MC, Daugherty MD, Moens U, Ramqvist T, Johne R, Ehlers B (2016). A Taxonomy Update for the Family Polyomaviridae. _Archives of Virology_, *161*(6), 1739-1750. ISSN 03048608, doi: 10.1007/s00705-016-2794-y.",
*Mus musculus polyomavirus 2*,*Polyomaviridae*,*Betapolyomavirus*,Rodentia,False,False,"Calvignac-Spencer S, Feltkamp MC, Daugherty MD, Moens U, Ramqvist T, Johne R, Ehlers B (2016). A Taxonomy Update for the Family Polyomaviridae. _Archives of Virology_, *161*(6), 1739-1750. ISSN 03048608, doi: 10.1007/s00705-016-2794-y.",
*Mustelid gammaherpesvirus 1*,*Herpesviridae*,*Percavirus*,Carnivora,False,False,"Davison AJ, Eberle R, Ehlers B, Hayward GS, McGeoch DJ, Minson AC, Pellett PE, Roizman B, Studdert MJ, Thiry E (2009). The Order Herpesvirales. _Archives of Virology_, *154*(1), 171-177. ISSN 03048608, doi: 10.1007/s00705-008-0278-4.

Gaskell R, Willoughby K (1999). Herpesviruses of Carnivores. _Veterinary Microbiology_, *69*(1-2), 73-88. ISSN 03781135, doi: 10.1016/S0378-1135(99)00092-9.",
*Myxoma virus*,*Poxviridae*,*Leporipoxvirus*,Lagomorpha,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Nelson Bay orthoreovirus*,*Reoviridae*,*Orthoreovirus*,Chiroptera,False,True,Coombs KM (2011). Reoviruses. _Encyclopedia of Life Sciences_. doi: 10.1002/9780470015902.a0001084.pub3.,
*New Jersey vesiculovirus*,*Rhabdoviridae*,*Vesiculovirus*,Cetartiodactyla,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Newbury 1 virus*,*Caliciviridae*,*Nebovirus*,Cetartiodactyla,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Ngaingan hapavirus*,*Rhabdoviridae*,*Hapavirus*,Diprotodontia,True,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Nipah henipavirus*,*Paramyxoviridae*,*Henipavirus*,Chiroptera,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Norwalk virus*,*Caliciviridae*,*Norovirus*,Cetartiodactyla,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Norwalk virus*,*Caliciviridae*,*Norovirus*,Carnivora,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Norwalk virus*,*Caliciviridae*,*Norovirus*,Rodentia,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Oliveros mammarenavirus*,*Arenaviridae*,*Mammarenavirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Omikronpapillomavirus 1*,*Papillomaviridae*,*Omikronpapillomavirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.

Bernard HU, Burk RD, Chen Z, van Doorslaer K, zur Hausen H, de Villiers EM (2010). Classification of Papillomaviruses (PVs) Based on 189 PV Types and Proposal of Taxonomic Amendments. _Virology_, *401*(1), 70-79. ISSN 00426822, doi: 10.1016/j.virol.2010.02.002.",
*Omsk hemorrhagic fever virus*,*Flaviviridae*,*Flavivirus*,Rodentia,True,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.","Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072."
*Orf virus*,*Poxviridae*,*Parapoxvirus*,Cetartiodactyla,False,True,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Orthohepevirus A*,*Hepeviridae*,*Orthohepevirus*,Cetartiodactyla,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Orthohepevirus A*,*Hepeviridae*,*Orthohepevirus*,Carnivora,False,True,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Orthohepevirus B*,*Hepeviridae*,*Orthohepevirus*,Galliformes,False,False,"Purcell R, Emerson S (2008). Hepatitis E: An Emerging Awareness of an Old Disease. _Journal of Hepatology_, *48*(3), 494-503. ISSN 01688278, doi: 10.1016/j.jhep.2007.12.008.",
*Orthohepevirus C*,*Hepeviridae*,*Orthohepevirus*,Rodentia,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Orthohepevirus D*,*Hepeviridae*,*Orthohepevirus*,Chiroptera,False,False,"Babayan SA, Orton RJ, Streicker DG (2018). Predicting Reservoir Hosts and Arthropod Vectors from Evolutionary Signatures in RNA Virus Genomes. _Science_, *362*(6414), 577-580. ISSN 0036-8075, doi: 10.1126/science.aap9072.",
*Oscivirus A*,*Picornaviridae*,*Oscivirus*,Passeriformes,False,False,"Woo PCY, Lau SKP, Huang Y, Lam CSF, Poon RWS, Tsoi H, Lee P, Tse H, Chan ASL, Luk G, Chan K, Yuen K (2010). Comparative Analysis of Six Genome Sequences of Three Novel Picornaviruses, Turdiviruses 1, 2 and 3, in Dead Wild Birds, and Proposal of Two Novel Genera, Orthoturdivirus and Paraturdivirus, in the Family Picornaviridae. _Journal of General Virology_, *91*(10), 2433-2448. ISSN 0022-1317, 1465-2099, doi: 10.1099/vir.0.021717-0.",
*Ovine atadenovirus D*,*Adenoviridae*,*Atadenovirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Ovine gammaherpesvirus 2*,*Herpesviridae*,*Macavirus*,Cetartiodactyla,False,False,"Russell GC, Stewart JP, Haig DM (2009). Malignant Catarrhal Fever: A Review. _Veterinary Journal_, *179*(3), 324-335. ISSN 10900233, doi: 10.1016/j.tvjl.2007.11.007.",
*Ovine mastadenovirus A*,*Adenoviridae*,*Mastadenovirus*,Cetartiodactyla,False,False,"Knipe DM, Howley P (eds.) (2013). _Fields Virology_, Sixth edition. Lippincott Williams \& Wilkins, Philadelphia.",
*Palyam virus*,*Reoviridae*,*Orbivirus*,Cetartiodactyla,False,True,"Whistler T, Swanepoel R, Erasmus BJ (1989). Characterization of Palyam Serogroup Orbiviruses Isolated in South Africa and Serologic Evidence for Their Widespread Distribution in the Country. _Epidemiology and Infection_, *102*(2), 317-324. ISSN 14694409, doi: 10.1017/S095026880002999X.",
*Panine betaherpesvirus 2*,*Herpesviridae*,*Cytomegalovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
*Panine gammaherpesvirus 1*,*Herpesviridae*,*Lymphocryptovirus*,Primates,False,False,"Wachtman L, Mansfield K (2012). _Viral Diseases of Nonhuman Primates_, Second edition. Elsevier. ISBN 978-0-12-381366-4, doi: 10.1016/B978-0-12-381366-4.00001-8.",
